dev_alphabetical_id,dev_numerical_id
D14_V_outdoor_still_0002,3
D05_V_indoor_move_0002,3
D24_V_outdoor_move_0002,15
D14_V_outdoor_panrot_0001,3
D13_V_indoor_still_0001,9
D24_V_indoor_still_0001,15
D19_V_indoor_move_0002,11
D20_V_outdoor_panrot_0001,12
D19_V_indoor_move_0001,11
D03_V_indoor_move_0002,2
D08_V_indoor_panrot_0003,6
D24_V_outdoor_still_0002,15
D23_V_indoor_panrot_0002,14
D13_V_indoor_move_0001,9
D07_V_indoor_move_0001,5
D06_V_indoor_panrot_0001,4
D19_V_outdoor_panrot_0002,11
D06_V_indoor_move_0001,4
D06_V_outdoor_panrot_0001,4
D16_V_outdoor_panrot_0002,10
D34_V_indoor_panrot_0004,19
D26_V_indoor_panrot_0002,0
D28_V_indoor_panrot_0002,18
D08_V_outdoor_panrot_0001,6
D25_V_indoor_move_0002,16
D03_V_outdoor_still_0002,2
D07_V_outdoor_still_0001,5
D14_V_indoor_move_0002,3
D31_V_outdoor_panrot_0001,21
D01_V_outdoor_still_0001,0
D25_V_indoor_still_0001,16
D09_V_outdoor_panrot_0001,7
D21_V_indoor_move_0001,13
D02_V_outdoor_still_0003,1
D32_V_indoor_panrot_0001,22
D14_V_indoor_panrot_0002,3
D32_V_outdoor_still_0002,22
D24_V_indoor_still_0002,15
D24_V_indoor_move_0001,15
D06_V_outdoor_move_0002,4
D34_V_outdoor_move_0004,19
D20_V_outdoor_panrot_0002,12
D07_V_outdoor_move_0002,5
D26_V_indoor_still_0002,0
D08_V_outdoor_still_0001,6
D25_V_outdoor_move_0002,16
D09_V_outdoor_move_0002,7
D19_V_outdoor_still_0002,11
D28_V_outdoor_move_0002,18
D06_V_indoor_still_0001,4
D02_V_indoor_still_0001,1
D20_V_indoor_move_0001,12
D27_V_indoor_panrot_0001,17
D28_V_indoor_move_0002,18
D15_V_indoor_move_0001,4
D09_V_outdoor_move_0001,7
D10_V_outdoor_still_0002,1
D34_V_indoor_move_0001,19
D01_V_indoor_move_0002,0
D16_V_indoor_panrot_0001,10
D35_V_indoor_move_0001,24
D10_V_outdoor_still_0001,1
D07_V_indoor_panrot_0002,5
D08_V_outdoor_panrot_0003,6
D28_V_outdoor_panrot_0001,18
D20_V_indoor_panrot_0002,12
D13_V_indoor_panrot_0002,9
D24_V_indoor_move_0002,15
D10_V_indoor_panrot_0002,1
D33_V_outdoor_still_0002,23
D06_V_indoor_panrot_0002,4
D08_V_indoor_still_0002,6
D31_V_indoor_still_0001,21
D34_V_outdoor_move_0002,19
D06_V_outdoor_move_0001,4
D01_V_outdoor_move_0001,0
D26_V_outdoor_panrot_0001,0
D09_V_indoor_still_0002,7
D27_V_outdoor_panrot_0001,17
D09_V_indoor_move_0002,7
D07_V_indoor_move_0002,5
D23_V_indoor_still_0002,14
D05_V_indoor_still_0001,3
D05_V_indoor_move_0001,3
D07_V_indoor_still_0001,5
D29_V_outdoor_panrot_0001,19
D20_V_indoor_still_0001,12
D13_V_indoor_still_0002,9
D16_V_outdoor_still_0001,10
D33_V_outdoor_panrot_0001,23
D31_V_outdoor_move_0001,21
D08_V_indoor_move_0004,6
D34_V_indoor_still_0001,19
D09_V_outdoor_still_0002,7
D25_V_indoor_panrot_0001,16
D06_V_indoor_still_0002,4
D23_V_outdoor_panrot_0002,14
D34_V_indoor_still_0002,19
D09_V_indoor_move_0001,7
D03_V_outdoor_panrot_0002,2
D30_V_indoor_move_0002,20
D20_V_indoor_move_0002,12
D31_V_indoor_panrot_0002,21
D10_V_outdoor_panrot_0002,1
D13_V_outdoor_move_0002,9
D05_V_outdoor_move_0002,3
D10_V_outdoor_panrot_0001,1
D31_V_outdoor_still_0002,21
D29_V_outdoor_panrot_0002,19
D30_V_indoor_still_0002,20
D35_V_indoor_move_0002,24
D10_V_indoor_still_0001,1
D11_V_indoor_still_0001,8
D03_V_indoor_still_0002,2
D08_V_outdoor_panrot_0004,6
D08_V_outdoor_move_0001,6
D26_V_outdoor_move_0002,0
D34_V_indoor_panrot_0002,19
D13_V_outdoor_move_0001,9
D05_V_outdoor_still_0001,3
D07_V_outdoor_panrot_0002,5
D14_V_indoor_panrot_0001,3
D08_V_outdoor_move_0002,6
D01_V_outdoor_panrot_0003,0
D11_V_indoor_panrot_0001,8
D35_V_indoor_still_0001,24
D18_V_indoor_panrot_0001,3
D31_V_outdoor_panrot_0002,21
D25_V_indoor_panrot_0002,16
D21_V_indoor_panrot_0001,13
D32_V_indoor_move_0001,22
D13_V_outdoor_still_0002,9
D35_V_outdoor_move_0001,24
D30_V_indoor_panrot_0001,20
D15_V_outdoor_move_0002,4
D21_V_outdoor_still_0002,13
D14_V_outdoor_panrot_0002,3
D06_V_outdoor_panrot_0002,4
D35_V_outdoor_panrot_0002,24
D21_V_outdoor_move_0001,13
D24_V_outdoor_still_0001,15
D27_V_outdoor_still_0002,17
D30_V_indoor_move_0001,20
D11_V_outdoor_still_0001,8
D33_V_outdoor_still_0001,23
D16_V_outdoor_panrot_0001,10
D08_V_indoor_move_0002,6
D28_V_indoor_still_0001,18
D33_V_indoor_move_0002,23
D33_V_indoor_move_0001,23
D26_V_outdoor_move_0001,0
D23_V_outdoor_still_0002,14
D14_V_outdoor_move_0002,3
D08_V_outdoor_still_0003,6
D30_V_indoor_panrot_0002,20
D16_V_outdoor_move_0001,10
D25_V_outdoor_panrot_0001,16
D26_V_indoor_move_0001,0
D13_V_outdoor_panrot_0002,9
D15_V_outdoor_panrot_0001,4
D28_V_outdoor_panrot_0002,18
D15_V_indoor_panrot_0001,4
D15_V_indoor_panrot_0002,4
D21_V_indoor_still_0001,13
D02_V_outdoor_still_0001,1
D01_V_indoor_move_0001,0
D26_V_indoor_still_0001,0
D07_V_outdoor_still_0002,5
D35_V_outdoor_move_0002,24
D35_V_outdoor_still_0001,24
D35_V_outdoor_still_0002,24
D15_V_indoor_move_0002,4
D28_V_indoor_panrot_0001,18
D32_V_indoor_still_0001,22
D32_V_outdoor_panrot_0002,22
D35_V_indoor_panrot_0001,24
D20_V_indoor_panrot_0001,12
D23_V_outdoor_move_0002,14
D24_V_outdoor_panrot_0002,15
D25_V_indoor_move_0001,16
D34_V_indoor_panrot_0003,19
D30_V_outdoor_move_0002,20
D18_V_outdoor_move_0001,3
D19_V_indoor_panrot_0002,11
D16_V_indoor_still_0001,10
D33_V_indoor_panrot_0002,23
D27_V_outdoor_move_0002,17
D27_V_indoor_still_0002,17
D01_V_outdoor_still_0004,0
D18_V_outdoor_still_0001,3
D05_V_outdoor_move_0001,3
D01_V_indoor_panrot_0002,0
D05_V_outdoor_panrot_0001,3
D02_V_outdoor_panrot_0001,1
D24_V_indoor_panrot_0001,15
D07_V_outdoor_move_0001,5
D05_V_indoor_panrot_0001,3
D14_V_indoor_still_0001,3
